subj,prop,bucket,subject_num_chunks,step,exposures,gold_logprob,max_decoy_logprob,correct
Army Daze,screenwriter,mid,14,80000,10,-5.344908237457275,-2.604891061782837,False
Army Daze,screenwriter,mid,14,90000,14,-5.624054431915283,-3.00793194770813,False
Army Daze,screenwriter,mid,14,100000,14,-5.3570990562438965,-2.4638285636901855,False
Army Daze,screenwriter,mid,14,109672,14,-5.495871067047119,-2.6489105224609375,False
Città violenta,director,mid,9,0,0,-11.745473861694336,-12.002907752990723,True
Città violenta,director,mid,9,10000,1,-5.5322794914245605,-4.998254299163818,False
Città violenta,director,mid,9,20000,1,-5.78568172454834,-5.255003929138184,False
Città violenta,director,mid,9,30000,1,-4.213123321533203,-4.667848587036133,True
Città violenta,director,mid,9,40000,4,-4.7000412940979,-5.3936991691589355,True
Città violenta,director,mid,9,50000,7,-3.576092004776001,-4.334824562072754,True
Città violenta,director,mid,9,60000,8,-3.4176383018493652,-4.494266510009766,True
Città violenta,director,mid,9,70000,9,-3.7612051963806152,-4.154708385467529,True
Città violenta,director,mid,9,80000,9,-4.205963611602783,-4.109473705291748,False
Città violenta,director,mid,9,90000,9,-2.996330738067627,-3.7281975746154785,True
Città violenta,director,mid,9,100000,9,-3.0940120220184326,-3.9303219318389893,True
Città violenta,director,mid,9,109672,9,-3.121703624725342,-3.8316657543182373,True
A Man and His Dog,screenwriter,mid,7,0,0,-11.668647766113281,-11.389893531799316,False
A Man and His Dog,screenwriter,mid,7,10000,0,-7.381793975830078,-4.8236470222473145,False
A Man and His Dog,screenwriter,mid,7,20000,1,-7.163315296173096,-3.7624599933624268,False
A Man and His Dog,screenwriter,mid,7,30000,1,-6.473775386810303,-3.9475982189178467,False
A Man and His Dog,screenwriter,mid,7,40000,3,-7.011880397796631,-3.6435718536376953,False
A Man and His Dog,screenwriter,mid,7,50000,3,-7.032057285308838,-2.923663854598999,False
A Man and His Dog,screenwriter,mid,7,60000,4,-4.636495113372803,-2.933319091796875,False
A Man and His Dog,screenwriter,mid,7,70000,4,-6.0372233390808105,-3.1240854263305664,False
A Man and His Dog,screenwriter,mid,7,80000,4,-5.526054382324219,-2.8596744537353516,False
A Man and His Dog,screenwriter,mid,7,90000,4,-6.296306610107422,-2.500598430633545,False
A Man and His Dog,screenwriter,mid,7,100000,5,-6.611629009246826,-2.6093876361846924,False
A Man and His Dog,screenwriter,mid,7,109672,7,-5.748622894287109,-2.5114994049072266,False
Balance,screenwriter,mid,7,0,0,-11.636072158813477,-11.165718078613281,False
Balance,screenwriter,mid,7,10000,0,-6.441298007965088,-5.6406378746032715,False
Balance,screenwriter,mid,7,20000,2,-6.00929069519043,-4.387722015380859,False
Balance,screenwriter,mid,7,30000,3,-5.369956970214844,-3.771129608154297,False
Balance,screenwriter,mid,7,40000,4,-6.409046173095703,-3.724307060241699,False
Balance,screenwriter,mid,7,50000,5,-6.173115253448486,-2.901620864868164,False
Balance,screenwriter,mid,7,60000,6,-5.489749908447266,-2.835500955581665,False
Balance,screenwriter,mid,7,70000,6,-5.58931827545166,-2.8471648693084717,False
Balance,screenwriter,mid,7,80000,7,-4.9068732261657715,-2.377150297164917,False
Balance,screenwriter,mid,7,90000,7,-5.534081935882568,-2.506852626800537,False
Balance,screenwriter,mid,7,100000,7,-5.068356037139893,-2.5117990970611572,False
Balance,screenwriter,mid,7,109672,7,-5.295136451721191,-2.4217236042022705,False
Brothers,screenwriter,mid,21,0,0,-12.138715744018555,-11.796294212341309,False
Brothers,screenwriter,mid,21,10000,3,-5.571114540100098,-5.156607151031494,False
Brothers,screenwriter,mid,21,20000,6,-4.851212501525879,-5.442324161529541,True
Brothers,screenwriter,mid,21,30000,7,-4.881363868713379,-4.592383861541748,False
Brothers,screenwriter,mid,21,40000,8,-4.54987907409668,-4.845417022705078,True
Brothers,screenwriter,mid,21,50000,8,-4.536770820617676,-4.756409168243408,True
Brothers,screenwriter,mid,21,60000,10,-4.295432090759277,-4.092868804931641,False
Brothers,screenwriter,mid,21,70000,11,-4.03520393371582,-3.399768114089966,False
Brothers,screenwriter,mid,21,80000,11,-3.8270857334136963,-2.666991710662842,False
Brothers,screenwriter,mid,21,90000,16,-3.8652231693267822,-4.144811630249023,True
Brothers,screenwriter,mid,21,100000,17,-3.50819993019104,-2.819568157196045,False
Brothers,screenwriter,mid,21,109672,21,-3.9140632152557373,-3.2652175426483154,False
Delete Yourself!,genre,mid,7,0,0,-11.674537658691406,-11.496631622314453,False
Delete Yourself!,genre,mid,7,10000,2,-10.043951034545898,-6.696586608886719,False
Delete Yourself!,genre,mid,7,20000,2,-7.663989067077637,-6.32800817489624,False
Delete Yourself!,genre,mid,7,30000,3,-7.85616397857666,-6.433548927307129,False
Delete Yourself!,genre,mid,7,40000,3,-8.088973999023438,-6.880068302154541,False
Delete Yourself!,genre,mid,7,50000,4,-8.620664596557617,-6.038607597351074,False
Delete Yourself!,genre,mid,7,60000,5,-6.810725688934326,-6.779379844665527,False
Delete Yourself!,genre,mid,7,70000,5,-6.205096244812012,-6.132370471954346,False
Delete Yourself!,genre,mid,7,80000,5,-6.631166934967041,-6.928691864013672,True
Delete Yourself!,genre,mid,7,90000,5,-6.312925338745117,-5.998191833496094,False
Delete Yourself!,genre,mid,7,100000,7,-6.7350921630859375,-6.438236713409424,False
Delete Yourself!,genre,mid,7,109672,7,-6.378349304199219,-6.761971950531006,True
Anna,director,mid,10,0,0,-11.786636352539062,-11.419147491455078,False
Anna,director,mid,10,10000,1,-6.804155349731445,-4.456352233886719,False
Anna,director,mid,10,20000,2,-7.276349067687988,-5.299340724945068,False
Anna,director,mid,10,30000,2,-4.992874622344971,-4.212026119232178,False
Anna,director,mid,10,40000,2,-5.496674060821533,-4.038577079772949,False
Anna,director,mid,10,50000,2,-3.2044930458068848,-4.557164192199707,True
Anna,director,mid,10,60000,6,-5.226025104522705,-4.06857442855835,False
Anna,director,mid,10,70000,8,-4.265626907348633,-4.8588643074035645,True
Anna,director,mid,10,80000,8,-4.292099952697754,-3.825208902359009,False
Anna,director,mid,10,90000,9,-3.6829440593719482,-3.6844005584716797,True
Anna,director,mid,10,100000,10,-3.6360421180725098,-4.114769458770752,True
Anna,director,mid,10,109672,10,-4.287121295928955,-4.171807765960693,False
Nicholas I of Bohemia,father,mid,15,0,0,-11.281672477722168,-11.336641311645508,True
Nicholas I of Bohemia,father,mid,15,10000,3,-1.846344232559204,-9.741747856140137,True
Nicholas I of Bohemia,father,mid,15,20000,3,-1.6031856536865234,-9.255863189697266,True
Nicholas I of Bohemia,father,mid,15,30000,3,-1.238256573677063,-8.293923377990723,True
Nicholas I of Bohemia,father,mid,15,40000,4,-1.2169948816299438,-9.1036376953125,True
Nicholas I of Bohemia,father,mid,15,50000,5,-1.3561760187149048,-8.746479034423828,True
Nicholas I of Bohemia,father,mid,15,60000,7,-1.4929882287979126,-8.667285919189453,True
Nicholas I of Bohemia,father,mid,15,70000,11,-1.550073266029358,-8.454326629638672,True
Nicholas I of Bohemia,father,mid,15,80000,11,-1.1474519968032837,-6.590388298034668,True
Nicholas I of Bohemia,father,mid,15,90000,13,-0.8950996994972229,-6.255195140838623,True
Nicholas I of Bohemia,father,mid,15,100000,14,-1.1959244012832642,-5.993926048278809,True
Nicholas I of Bohemia,father,mid,15,109672,15,-1.0974491834640503,-6.239053726196289,True
Choke,screenwriter,mid,13,0,0,-11.627023696899414,-12.091663360595703,True
Choke,screenwriter,mid,13,10000,2,-6.994154930114746,-7.317318439483643,True
Choke,screenwriter,mid,13,20000,4,-4.652174472808838,-7.593746185302734,True
Choke,screenwriter,mid,13,30000,5,-6.4156036376953125,-7.544765949249268,True
Choke,screenwriter,mid,13,40000,7,-4.250875949859619,-7.331056594848633,True
Choke,screenwriter,mid,13,50000,8,-3.434451103210449,-7.645669460296631,True
Choke,screenwriter,mid,13,60000,8,-4.10780143737793,-5.794588565826416,True
Choke,screenwriter,mid,13,70000,9,-4.198860168457031,-7.090311527252197,True
Choke,screenwriter,mid,13,80000,11,-3.684384822845459,-6.568803787231445,True
Choke,screenwriter,mid,13,90000,12,-4.315785884857178,-5.852169990539551,True
Choke,screenwriter,mid,13,100000,13,-3.4200098514556885,-5.977728843688965,True
Choke,screenwriter,mid,13,109672,13,-3.5775017738342285,-5.888490676879883,True
Exam,screenwriter,mid,13,0,0,-12.182722091674805,-11.85147762298584,False
Exam,screenwriter,mid,13,10000,0,-5.160656929016113,-7.962613582611084,True
Exam,screenwriter,mid,13,20000,1,-4.692793846130371,-5.900506973266602,True
Exam,screenwriter,mid,13,30000,4,-4.7323899269104,-4.671602725982666,False
Exam,screenwriter,mid,13,40000,4,-4.142481803894043,-4.537373065948486,True
Exam,screenwriter,mid,13,50000,6,-4.1907782554626465,-5.287997245788574,True
Exam,screenwriter,mid,13,60000,7,-4.963412761688232,-4.309913158416748,False
Exam,screenwriter,mid,13,70000,8,-4.973288059234619,-5.233325004577637,True
Exam,screenwriter,mid,13,80000,12,-4.374234676361084,-4.547837734222412,True
Exam,screenwriter,mid,13,90000,12,-4.6086812019348145,-4.839443206787109,True
Exam,screenwriter,mid,13,100000,12,-4.174553394317627,-4.375798225402832,True
Exam,screenwriter,mid,13,109672,13,-3.748807191848755,-4.507233619689941,True
The Switch,director,high,22,0,0,-12.348505973815918,-11.343236923217773,False
The Switch,director,high,22,10000,1,-8.169380187988281,-5.50949764251709,False
The Switch,director,high,22,20000,2,-6.75786018371582,-5.042499542236328,False
The Switch,director,high,22,30000,3,-7.414284706115723,-4.046135425567627,False
The Switch,director,high,22,40000,5,-7.019406318664551,-4.762116432189941,False
The Switch,director,high,22,50000,5,-8.268731117248535,-4.09495735168457,False
The Switch,director,high,22,60000,8,-7.3384785652160645,-4.33258056640625,False
The Switch,director,high,22,70000,11,-6.743396759033203,-3.8394699096679688,False
The Switch,director,high,22,80000,16,-6.1541619300842285,-3.405360460281372,False
The Switch,director,high,22,90000,16,-6.772139549255371,-3.981388807296753,False
The Switch,director,high,22,100000,18,-6.690864086151123,-3.5721888542175293,False
The Switch,director,high,22,109672,22,-6.846258640289307,-3.6154847145080566,False
Sahibzada Jujhar Singh,father,high,24,0,0,-11.44462776184082,-11.629610061645508,True
Sahibzada Jujhar Singh,father,high,24,10000,3,-3.0578999519348145,-3.1518921852111816,True
Sahibzada Jujhar Singh,father,high,24,20000,3,-2.158919095993042,-2.72967267036438,True
Sahibzada Jujhar Singh,father,high,24,30000,6,-1.5999399423599243,-2.715733051300049,True
Sahibzada Jujhar Singh,father,high,24,40000,7,-1.7702629566192627,-2.376033067703247,True
Sahibzada Jujhar Singh,father,high,24,50000,8,-1.8285804986953735,-2.081814765930176,True
Sahibzada Jujhar Singh,father,high,24,60000,9,-2.005873203277588,-2.36977219581604,True
Sahibzada Jujhar Singh,father,high,24,70000,11,-1.7503474950790405,-1.7977231740951538,True
Sahibzada Jujhar Singh,father,high,24,80000,14,-1.5788600444793701,-2.190044641494751,True
Sahibzada Jujhar Singh,father,high,24,90000,17,-1.513383150100708,-2.047147274017334,True
Sahibzada Jujhar Singh,father,high,24,100000,20,-1.4976990222930908,-1.9577378034591675,True
Sahibzada Jujhar Singh,father,high,24,109672,24,-1.4584438800811768,-1.931596279144287,True
The Departed,producer,high,205,0,0,-12.300439834594727,-11.372160911560059,False
The Departed,producer,high,205,10000,13,-5.686678409576416,-6.081616401672363,True
The Departed,producer,high,205,20000,36,-5.3875932693481445,-4.184553623199463,False
The Departed,producer,high,205,30000,54,-5.870896816253662,-2.962815761566162,False
The Departed,producer,high,205,40000,76,-5.647902488708496,-3.1438801288604736,False
The Departed,producer,high,205,50000,99,-5.812978744506836,-4.20365047454834,False
The Departed,producer,high,205,60000,115,-5.622223854064941,-2.993759870529175,False
The Departed,producer,high,205,70000,137,-6.005163192749023,-3.2920165061950684,False
The Departed,producer,high,205,80000,152,-4.72283411026001,-2.346451997756958,False
The Departed,producer,high,205,90000,171,-5.021394729614258,-2.7042253017425537,False
The Departed,producer,high,205,100000,185,-5.076454162597656,-2.595576286315918,False
The Departed,producer,high,205,109672,205,-4.769798755645752,-2.7832791805267334,False
Antalya,capital of,high,1669,0,0,-11.315838813781738,-10.726263999938965,False
Antalya,capital of,high,1669,10000,164,-1.2126388549804688,-5.709097385406494,True
Antalya,capital of,high,1669,20000,300,-1.4976800680160522,-4.752063751220703,True
Antalya,capital of,high,1669,30000,442,-1.1278705596923828,-3.0203139781951904,True
Antalya,capital of,high,1669,40000,583,-0.9141361713409424,-3.780644655227661,True
Antalya,capital of,high,1669,50000,769,-0.8563390374183655,-3.8655316829681396,True
Antalya,capital of,high,1669,60000,929,-0.6733067035675049,-2.9276516437530518,True
Antalya,capital of,high,1669,70000,1058,-0.6813621520996094,-3.2703731060028076,True
Antalya,capital of,high,1669,80000,1205,-0.9766016006469727,-4.37687873840332,True
Antalya,capital of,high,1669,90000,1369,-0.946323037147522,-5.2509613037109375,True
Antalya,capital of,high,1669,100000,1532,-0.6911855340003967,-4.545449733734131,True
Antalya,capital of,high,1669,109672,1667,-0.7279893159866333,-4.660722255706787,True
MASH,screenwriter,high,165,0,0,-12.18554401397705,-11.831363677978516,False
MASH,screenwriter,high,165,10000,13,-6.673252582550049,-7.246896743774414,True
MASH,screenwriter,high,165,20000,31,-4.748956203460693,-6.247068405151367,True
MASH,screenwriter,high,165,30000,40,-5.472794532775879,-4.229489803314209,False
MASH,screenwriter,high,165,40000,55,-4.662417411804199,-3.8511064052581787,False
MASH,screenwriter,high,165,50000,67,-5.0839924812316895,-3.668473243713379,False
MASH,screenwriter,high,165,60000,88,-3.7539331912994385,-3.285066604614258,False
MASH,screenwriter,high,165,70000,97,-3.801739454269409,-3.524797201156616,False
MASH,screenwriter,high,165,80000,112,-3.754002809524536,-3.6447269916534424,False
MASH,screenwriter,high,165,90000,135,-4.0524396896362305,-3.3101155757904053,False
MASH,screenwriter,high,165,100000,147,-3.49396014213562,-2.9553146362304688,False
MASH,screenwriter,high,165,109672,165,-3.9348554611206055,-2.958854913711548,False
Gotti,director,high,28,0,0,-11.638821601867676,-11.82296371459961,True
Gotti,director,high,28,10000,4,-8.095685958862305,-4.528831481933594,False
Gotti,director,high,28,20000,5,-8.207229614257812,-4.4231648445129395,False
Gotti,director,high,28,30000,7,-9.076166152954102,-3.339463710784912,False
Gotti,director,high,28,40000,11,-9.550989151000977,-4.247802734375,False
Gotti,director,high,28,50000,12,-8.043207168579102,-3.5163612365722656,False
Gotti,director,high,28,60000,14,-7.753783226013184,-4.132110118865967,False
Gotti,director,high,28,70000,19,-7.553536891937256,-3.894199848175049,False
Gotti,director,high,28,80000,22,-7.676507472991943,-3.442718029022217,False
Gotti,director,high,28,90000,25,-7.496868133544922,-3.6789231300354004,False
Gotti,director,high,28,100000,27,-6.960212707519531,-3.4584100246429443,False
Gotti,director,high,28,109672,28,-6.636655807495117,-4.114224910736084,False
The Giver,screenwriter,high,26,0,0,-11.125073432922363,-11.851644515991211,True
The Giver,screenwriter,high,26,10000,4,-5.635921478271484,-5.923240661621094,True
The Giver,screenwriter,high,26,20000,5,-5.585991382598877,-6.565023899078369,True
The Giver,screenwriter,high,26,30000,7,-6.204216003417969,-4.902978897094727,False
The Giver,screenwriter,high,26,40000,10,-6.262369632720947,-5.360507965087891,False
The Giver,screenwriter,high,26,50000,13,-5.354007244110107,-4.793447971343994,False
The Giver,screenwriter,high,26,60000,17,-4.373124599456787,-5.427557468414307,True
The Giver,screenwriter,high,26,70000,18,-4.899943828582764,-4.193841457366943,False
The Giver,screenwriter,high,26,80000,19,-4.816291332244873,-4.506439685821533,False
The Giver,screenwriter,high,26,90000,20,-4.83419132232666,-4.603400707244873,False
The Giver,screenwriter,high,26,100000,22,-4.263360500335693,-4.430387496948242,True
The Giver,screenwriter,high,26,109672,26,-4.481808185577393,-4.374566555023193,False
Smart People,screenwriter,high,26,0,0,-12.258818626403809,-11.611248970031738,False
Smart People,screenwriter,high,26,10000,4,-4.931004524230957,-4.709503173828125,False
Smart People,screenwriter,high,26,20000,8,-4.607458591461182,-4.43731164932251,False
Smart People,screenwriter,high,26,30000,8,-4.909974098205566,-3.8003780841827393,False
Smart People,screenwriter,high,26,40000,11,-4.3834710121154785,-4.090548515319824,False
Smart People,screenwriter,high,26,50000,12,-4.229156494140625,-3.02140736579895,False
Smart People,screenwriter,high,26,60000,14,-4.716143608093262,-4.20607328414917,False
Smart People,screenwriter,high,26,70000,17,-4.414112091064453,-3.847432851791382,False
Smart People,screenwriter,high,26,80000,18,-4.149724006652832,-3.0046908855438232,False
Smart People,screenwriter,high,26,90000,21,-3.9371347427368164,-2.6510984897613525,False
Smart People,screenwriter,high,26,100000,25,-3.68951416015625,-2.7092697620391846,False
Smart People,screenwriter,high,26,109672,26,-3.7558071613311768,-3.216310501098633,False
Saturday Night,composer,high,33,0,0,-10.598252296447754,-11.530851364135742,True
Saturday Night,composer,high,33,10000,4,-3.971576452255249,-4.96239709854126,True
Saturday Night,composer,high,33,20000,8,-3.3288793563842773,-3.655629873275757,True
Saturday Night,composer,high,33,30000,10,-3.2363712787628174,-3.407153367996216,True
Saturday Night,composer,high,33,40000,11,-2.7020347118377686,-4.712245941162109,True
Saturday Night,composer,high,33,50000,14,-3.3436310291290283,-3.6765336990356445,True
Saturday Night,composer,high,33,60000,16,-2.9637060165405273,-3.7213501930236816,True
Saturday Night,composer,high,33,70000,18,-2.644273519515991,-3.77959942817688,True
Saturday Night,composer,high,33,80000,23,-2.4096667766571045,-3.707981586456299,True
Saturday Night,composer,high,33,90000,25,-2.7496395111083984,-3.11307954788208,True
Saturday Night,composer,high,33,100000,30,-2.9082605838775635,-4.122519493103027,True
Saturday Night,composer,high,33,109672,33,-2.939358949661255,-3.510348081588745,True
The General,screenwriter,high,53,0,0,-11.541953086853027,-11.597079277038574,True
The General,screenwriter,high,53,10000,4,-4.259872913360596,-5.453092575073242,True
The General,screenwriter,high,53,20000,10,-4.539519786834717,-5.283865451812744,True
The General,screenwriter,high,53,30000,16,-3.9741032123565674,-5.1136698722839355,True
The General,screenwriter,high,53,40000,20,-5.368565082550049,-4.941932678222656,False
The General,screenwriter,high,53,50000,24,-4.5795698165893555,-5.317778587341309,True
The General,screenwriter,high,53,60000,26,-3.5032026767730713,-4.228092670440674,True
The General,screenwriter,high,53,70000,28,-3.8526875972747803,-4.017220973968506,True
The General,screenwriter,high,53,80000,34,-3.7209904193878174,-3.546915054321289,False
The General,screenwriter,high,53,90000,40,-4.019137859344482,-2.970531702041626,False
The General,screenwriter,high,53,100000,46,-3.931837320327759,-2.6222612857818604,False
The General,screenwriter,high,53,109672,53,-4.040231704711914,-2.5845909118652344,False
Abu Abdallah Mohammed II Saadi,father,high,31,0,0,-11.735224723815918,-11.746915817260742,True
Abu Abdallah Mohammed II Saadi,father,high,31,10000,3,-3.2787933349609375,-4.176555156707764,True
Abu Abdallah Mohammed II Saadi,father,high,31,20000,5,-3.0151302814483643,-3.164804220199585,True
Abu Abdallah Mohammed II Saadi,father,high,31,30000,8,-2.5874745845794678,-3.555790662765503,True
Abu Abdallah Mohammed II Saadi,father,high,31,40000,8,-2.3516342639923096,-3.1427230834960938,True
Abu Abdallah Mohammed II Saadi,father,high,31,50000,11,-2.9617726802825928,-3.8386666774749756,True
Abu Abdallah Mohammed II Saadi,father,high,31,60000,15,-2.6950643062591553,-3.178800582885742,True
Abu Abdallah Mohammed II Saadi,father,high,31,70000,16,-2.475324869155884,-3.317553997039795,True
Abu Abdallah Mohammed II Saadi,father,high,31,80000,20,-2.502962827682495,-3.1877541542053223,True
Abu Abdallah Mohammed II Saadi,father,high,31,90000,26,-1.692417025566101,-3.630634307861328,True
Abu Abdallah Mohammed II Saadi,father,high,31,100000,30,-1.7943683862686157,-3.7188820838928223,True
Abu Abdallah Mohammed II Saadi,father,high,31,109672,31,-1.7120379209518433,-3.815347909927368,True
Princess Marie Adélaïde of France,father,high,61,0,0,-11.652527809143066,-11.534613609313965,False
Princess Marie Adélaïde of France,father,high,61,10000,10,-2.888967752456665,-3.7858431339263916,True
Princess Marie Adélaïde of France,father,high,61,20000,15,-2.300848960876465,-2.9480063915252686,True
Princess Marie Adélaïde of France,father,high,61,30000,23,-3.941244125366211,-2.3912999629974365,False
Princess Marie Adélaïde of France,father,high,61,40000,27,-1.7582736015319824,-2.4934322834014893,True
Princess Marie Adélaïde of France,father,high,61,50000,29,-2.5930838584899902,-3.119640588760376,True
Princess Marie Adélaïde of France,father,high,61,60000,35,-2.299258232116699,-2.9327266216278076,True
Princess Marie Adélaïde of France,father,high,61,70000,41,-3.233672857284546,-3.5107004642486572,True
Princess Marie Adélaïde of France,father,high,61,80000,46,-2.7338380813598633,-2.5490782260894775,False
Princess Marie Adélaïde of France,father,high,61,90000,50,-2.0993385314941406,-2.5739314556121826,True
Princess Marie Adélaïde of France,father,high,61,100000,56,-2.378742218017578,-2.4065511226654053,True
Princess Marie Adélaïde of France,father,high,61,109672,61,-1.9946541786193848,-2.5821475982666016,True
On the Town,producer,high,78,0,0,-11.953883171081543,-11.390761375427246,False
On the Town,producer,high,78,10000,4,-7.00451135635376,-7.597747802734375,True
On the Town,producer,high,78,20000,10,-5.734626770019531,-8.406052589416504,True
On the Town,producer,high,78,30000,17,-6.19581413269043,-6.621673583984375,True
On the Town,producer,high,78,40000,21,-5.746395587921143,-7.606667518615723,True
On the Town,producer,high,78,50000,31,-5.680023193359375,-5.892743110656738,True
On the Town,producer,high,78,60000,37,-4.979801177978516,-6.850190162658691,True
On the Town,producer,high,78,70000,42,-5.744314670562744,-6.420766830444336,True
On the Town,producer,high,78,80000,49,-5.625009536743164,-6.029069423675537,True
On the Town,producer,high,78,90000,59,-4.795802593231201,-6.657482147216797,True
On the Town,producer,high,78,100000,69,-4.795363903045654,-6.7325215339660645,True
On the Town,producer,high,78,109672,78,-4.425039768218994,-6.1114325523376465,True
The Kid,composer,high,74,0,0,-11.401196479797363,-11.399280548095703,False
The Kid,composer,high,74,10000,6,-4.733120918273926,-5.606078147888184,True
The Kid,composer,high,74,20000,12,-4.386407375335693,-5.377086162567139,True
The Kid,composer,high,74,30000,17,-3.390047788619995,-3.505807399749756,True
The Kid,composer,high,74,40000,24,-4.444142818450928,-5.3801422119140625,True
The Kid,composer,high,74,50000,27,-3.8653361797332764,-4.566563606262207,True
The Kid,composer,high,74,60000,31,-3.458028793334961,-3.768803834915161,True
The Kid,composer,high,74,70000,40,-3.5835039615631104,-3.8491408824920654,True
The Kid,composer,high,74,80000,50,-4.661221504211426,-4.1943440437316895,False
The Kid,composer,high,74,90000,58,-4.025029182434082,-4.197849273681641,True
The Kid,composer,high,74,100000,66,-3.3994781970977783,-4.121925354003906,True
The Kid,composer,high,74,109672,74,-3.783604860305786,-4.393961429595947,True
Going Up,composer,high,40,0,0,-11.91652774810791,-11.756299018859863,False
Going Up,composer,high,40,10000,3,-5.266149997711182,-5.679859638214111,True
Going Up,composer,high,40,20000,5,-6.076381683349609,-4.781980037689209,False
Going Up,composer,high,40,30000,10,-5.6389241218566895,-3.5643155574798584,False
Going Up,composer,high,40,40000,12,-6.507017612457275,-4.137712001800537,False
Going Up,composer,high,40,50000,15,-5.774772644042969,-3.856093645095825,False
Going Up,composer,high,40,60000,17,-5.356012344360352,-4.170286655426025,False
Going Up,composer,high,40,70000,21,-5.4127936363220215,-4.361326694488525,False
Going Up,composer,high,40,80000,25,-4.890805244445801,-4.355978488922119,False
Going Up,composer,high,40,90000,29,-5.900885105133057,-4.524519920349121,False
Going Up,composer,high,40,100000,35,-5.317028045654297,-4.243007183074951,False
Going Up,composer,high,40,109672,40,-4.477749824523926,-4.3719892501831055,False
A Little Night Music,composer,high,300,0,0,-11.01390552520752,-11.461084365844727,True
A Little Night Music,composer,high,300,10000,25,-3.265305757522583,-4.419528007507324,True
A Little Night Music,composer,high,300,20000,54,-3.734015464782715,-6.211864471435547,True
A Little Night Music,composer,high,300,30000,83,-3.5731449127197266,-5.711606025695801,True
A Little Night Music,composer,high,300,40000,114,-3.757422685623169,-5.934962272644043,True
A Little Night Music,composer,high,300,50000,146,-3.6449368000030518,-5.717784881591797,True
A Little Night Music,composer,high,300,60000,170,-3.629913091659546,-5.410891056060791,True
A Little Night Music,composer,high,300,70000,187,-2.9644858837127686,-5.752485752105713,True
A Little Night Music,composer,high,300,80000,209,-3.2876386642456055,-5.580785274505615,True
A Little Night Music,composer,high,300,90000,246,-2.93562912940979,-5.164891242980957,True
A Little Night Music,composer,high,300,100000,269,-3.173846483230591,-5.362334728240967,True
A Little Night Music,composer,high,300,109672,300,-3.1285383701324463,-5.657839775085449,True
Ronneby,capital of,high,91,0,0,-12.120779037475586,-11.534220695495605,False
Ronneby,capital of,high,91,10000,10,-3.9040603637695312,-4.675673007965088,True
Ronneby,capital of,high,91,20000,15,-3.152495861053467,-5.686327934265137,True
Ronneby,capital of,high,91,30000,23,-2.0610556602478027,-6.484561920166016,True
Ronneby,capital of,high,91,40000,29,-2.8968663215637207,-5.374919414520264,True
Ronneby,capital of,high,91,50000,37,-2.2085883617401123,-7.1016411781311035,True
Ronneby,capital of,high,91,60000,49,-2.2550199031829834,-6.31041145324707,True
Ronneby,capital of,high,91,70000,56,-2.0669567584991455,-6.0635480880737305,True
Ronneby,capital of,high,91,80000,63,-1.9160611629486084,-7.139416694641113,True
Ronneby,capital of,high,91,90000,74,-1.8125721216201782,-7.161774635314941,True
Ronneby,capital of,high,91,100000,84,-1.9388487339019775,-7.539130210876465,True
Ronneby,capital of,high,91,109672,91,-1.790783166885376,-7.053297519683838,True
Monuments Men,screenwriter,high,70,0,0,-11.962260246276855,-11.381142616271973,False
Monuments Men,screenwriter,high,70,10000,2,-4.243077754974365,-5.286363124847412,True
Monuments Men,screenwriter,high,70,20000,7,-4.25875186920166,-4.978987216949463,True
Monuments Men,screenwriter,high,70,30000,12,-3.9966390132904053,-5.145484447479248,True
Monuments Men,screenwriter,high,70,40000,15,-5.7219109535217285,-4.832540988922119,False
Monuments Men,screenwriter,high,70,50000,21,-4.233719348907471,-4.61853551864624,True
Monuments Men,screenwriter,high,70,60000,28,-4.024322986602783,-4.701884746551514,True
Monuments Men,screenwriter,high,70,70000,40,-3.603806495666504,-4.078900337219238,True
Monuments Men,screenwriter,high,70,80000,48,-3.6557905673980713,-4.277694225311279,True
Monuments Men,screenwriter,high,70,90000,58,-4.041639804840088,-3.500209093093872,False
Monuments Men,screenwriter,high,70,100000,65,-3.975292205810547,-3.6215059757232666,False
Monuments Men,screenwriter,high,70,109672,70,-3.899629592895508,-3.9845798015594482,True
A.I. Artificial Intelligence,screenwriter,high,128,0,0,-11.496698379516602,-11.333396911621094,False
A.I. Artificial Intelligence,screenwriter,high,128,10000,11,-6.69044303894043,-4.771754264831543,False
A.I. Artificial Intelligence,screenwriter,high,128,20000,20,-6.681771278381348,-5.283825397491455,False
A.I. Artificial Intelligence,screenwriter,high,128,30000,32,-5.636808395385742,-4.519507884979248,False
A.I. Artificial Intelligence,screenwriter,high,128,40000,46,-6.777654647827148,-4.264374732971191,False
A.I. Artificial Intelligence,screenwriter,high,128,50000,65,-6.59214973449707,-5.328022003173828,False
A.I. Artificial Intelligence,screenwriter,high,128,60000,79,-5.92039680480957,-3.664013624191284,False
A.I. Artificial Intelligence,screenwriter,high,128,70000,86,-5.912123680114746,-4.339325904846191,False
A.I. Artificial Intelligence,screenwriter,high,128,80000,95,-5.773776054382324,-4.646152496337891,False
A.I. Artificial Intelligence,screenwriter,high,128,90000,109,-5.586757659912109,-4.167664051055908,False
A.I. Artificial Intelligence,screenwriter,high,128,100000,121,-5.702221393585205,-4.15935754776001,False
A.I. Artificial Intelligence,screenwriter,high,128,109672,128,-4.550195217132568,-4.39300537109375,False
