subj,prop,bucket,subject_num_chunks,step,exposures,gold_logprob,max_decoy_logprob,correct
L. Ron Hubbard,religion,high,744,80000,546,-8.974088668823242,-4.464432239532471,False
L. Ron Hubbard,religion,high,744,90000,610,-7.586756706237793,-3.6391730308532715,False
L. Ron Hubbard,religion,high,744,100000,674,-8.736832618713379,-4.782826900482178,False
L. Ron Hubbard,religion,high,744,109672,744,-7.323817729949951,-4.520173072814941,False
A.I. Artificial Intelligence,screenwriter,high,128,0,0,-11.625276565551758,-11.276860237121582,False
A.I. Artificial Intelligence,screenwriter,high,128,10000,11,-7.914160251617432,-5.280104160308838,False
A.I. Artificial Intelligence,screenwriter,high,128,20000,20,-7.681297302246094,-4.408915996551514,False
A.I. Artificial Intelligence,screenwriter,high,128,30000,32,-6.297677040100098,-4.635171890258789,False
A.I. Artificial Intelligence,screenwriter,high,128,40000,46,-8.938177108764648,-5.4456963539123535,False
A.I. Artificial Intelligence,screenwriter,high,128,50000,65,-6.868976593017578,-5.416344165802002,False
A.I. Artificial Intelligence,screenwriter,high,128,60000,79,-6.475071907043457,-5.362596035003662,False
A.I. Artificial Intelligence,screenwriter,high,128,70000,86,-6.3224873542785645,-4.897842884063721,False
A.I. Artificial Intelligence,screenwriter,high,128,80000,95,-6.808019638061523,-5.1238603591918945,False
A.I. Artificial Intelligence,screenwriter,high,128,90000,109,-5.945069313049316,-4.905323505401611,False
A.I. Artificial Intelligence,screenwriter,high,128,100000,121,-7.156991958618164,-5.153942108154297,False
A.I. Artificial Intelligence,screenwriter,high,128,109672,128,-6.258666038513184,-5.046170711517334,False
Live Your Life,composer,high,32,0,0,-11.47077465057373,-11.168434143066406,False
Live Your Life,composer,high,32,10000,3,-4.6334919929504395,-4.4127044677734375,False
Live Your Life,composer,high,32,20000,6,-4.430557727813721,-4.589014053344727,True
Live Your Life,composer,high,32,30000,8,-4.276912212371826,-5.175702095031738,True
Live Your Life,composer,high,32,40000,9,-4.544544696807861,-4.831945419311523,True
Live Your Life,composer,high,32,50000,14,-4.8986029624938965,-4.967447757720947,True
Live Your Life,composer,high,32,60000,17,-3.9969520568847656,-4.607134819030762,True
Live Your Life,composer,high,32,70000,18,-4.315082550048828,-4.502812385559082,True
Live Your Life,composer,high,32,80000,20,-4.46400785446167,-4.438235759735107,False
Live Your Life,composer,high,32,90000,23,-4.719075679779053,-4.465115070343018,False
Live Your Life,composer,high,32,100000,28,-4.455533504486084,-4.5493669509887695,True
Live Your Life,composer,high,32,109672,32,-4.700093746185303,-4.544322967529297,False
The Wrestler,director,high,105,0,0,-11.474037170410156,-11.466778755187988,False
The Wrestler,director,high,105,10000,9,-3.6826229095458984,-5.912398338317871,True
The Wrestler,director,high,105,20000,20,-5.2854509353637695,-4.659445285797119,False
The Wrestler,director,high,105,30000,26,-3.043942451477051,-4.394207954406738,True
The Wrestler,director,high,105,40000,37,-3.3622169494628906,-5.843952655792236,True
The Wrestler,director,high,105,50000,50,-3.3827152252197266,-5.153298377990723,True
The Wrestler,director,high,105,60000,61,-3.5100274085998535,-5.292304992675781,True
The Wrestler,director,high,105,70000,71,-2.620974063873291,-4.147897243499756,True
The Wrestler,director,high,105,80000,81,-3.032907724380493,-4.638067245483398,True
The Wrestler,director,high,105,90000,90,-2.7669615745544434,-4.016602516174316,True
The Wrestler,director,high,105,100000,95,-2.627525568008423,-3.896851062774658,True
The Wrestler,director,high,105,109672,105,-2.7810566425323486,-3.9435677528381348,True
Vision,father,high,370,0,0,-11.468721389770508,-11.526144027709961,True
Vision,father,high,370,10000,27,-7.621639251708984,-4.245661735534668,False
Vision,father,high,370,20000,64,-6.853337287902832,-3.6848278045654297,False
Vision,father,high,370,30000,101,-6.991588592529297,-2.4135847091674805,False
Vision,father,high,370,40000,130,-7.851280212402344,-3.0633583068847656,False
Vision,father,high,370,50000,162,-6.529376029968262,-2.9169576168060303,False
Vision,father,high,370,60000,194,-7.946866989135742,-2.0168094635009766,False
Vision,father,high,370,70000,241,-7.480700969696045,-2.1966428756713867,False
Vision,father,high,370,80000,271,-7.5821123123168945,-2.524641275405884,False
Vision,father,high,370,90000,296,-7.748022079467773,-2.368440866470337,False
Vision,father,high,370,100000,331,-7.62946891784668,-2.1251611709594727,False
Vision,father,high,370,109672,370,-7.837630271911621,-2.281519651412964,False
The Kid,screenwriter,high,74,0,0,-11.6892671585083,-11.312457084655762,False
The Kid,screenwriter,high,74,10000,6,-4.748417854309082,-6.88762092590332,True
The Kid,screenwriter,high,74,20000,12,-4.627978801727295,-6.766225337982178,True
The Kid,screenwriter,high,74,30000,17,-2.9887068271636963,-5.155823230743408,True
The Kid,screenwriter,high,74,40000,24,-4.339009761810303,-7.073978424072266,True
The Kid,screenwriter,high,74,50000,27,-3.471555471420288,-6.256208896636963,True
The Kid,screenwriter,high,74,60000,31,-2.8933522701263428,-6.448484420776367,True
The Kid,screenwriter,high,74,70000,40,-3.6085212230682373,-5.570201396942139,True
The Kid,screenwriter,high,74,80000,50,-3.432624578475952,-6.088552951812744,True
The Kid,screenwriter,high,74,90000,58,-3.324481725692749,-6.341580867767334,True
The Kid,screenwriter,high,74,100000,66,-3.0375359058380127,-5.967594623565674,True
The Kid,screenwriter,high,74,109672,74,-3.1637954711914062,-6.4213104248046875,True
Another Year,composer,high,31,0,0,-11.429773330688477,-11.766865730285645,True
Another Year,composer,high,31,10000,1,-6.687141418457031,-7.015781402587891,True
Another Year,composer,high,31,20000,5,-5.996659278869629,-6.458047866821289,True
Another Year,composer,high,31,30000,7,-7.122799873352051,-6.914266109466553,False
Another Year,composer,high,31,40000,7,-6.507816314697266,-6.755853652954102,True
Another Year,composer,high,31,50000,11,-6.4458160400390625,-7.002920627593994,True
Another Year,composer,high,31,60000,12,-6.441906929016113,-5.88861083984375,False
Another Year,composer,high,31,70000,14,-7.16980504989624,-6.66239595413208,False
Another Year,composer,high,31,80000,16,-6.97864294052124,-6.128088474273682,False
Another Year,composer,high,31,90000,20,-6.713074207305908,-6.0050950050354,False
Another Year,composer,high,31,100000,24,-6.715799808502197,-6.180938720703125,False
Another Year,composer,high,31,109672,31,-7.33784818649292,-6.7422356605529785,False
Flesh,producer,high,25,0,0,-11.419300079345703,-11.422479629516602,True
Flesh,producer,high,25,10000,3,-3.7964699268341064,-6.498022079467773,True
Flesh,producer,high,25,20000,7,-3.5803184509277344,-7.009427547454834,True
Flesh,producer,high,25,30000,9,-3.498128652572632,-7.424790382385254,True
Flesh,producer,high,25,40000,11,-2.9322452545166016,-6.057700157165527,True
Flesh,producer,high,25,50000,12,-3.428753137588501,-6.612978935241699,True
Flesh,producer,high,25,60000,15,-3.941401481628418,-7.084867000579834,True
Flesh,producer,high,25,70000,16,-3.363502264022827,-6.749295234680176,True
Flesh,producer,high,25,80000,17,-3.573545455932617,-6.269562721252441,True
Flesh,producer,high,25,90000,20,-4.257323741912842,-7.23659610748291,True
Flesh,producer,high,25,100000,25,-3.8105392456054688,-6.635927200317383,True
Flesh,producer,high,25,109672,25,-3.7642879486083984,-7.038922309875488,True
Cookie's Fortune,producer,high,23,0,0,-11.759278297424316,-11.128984451293945,False
Cookie's Fortune,producer,high,23,10000,2,-4.0107340812683105,-7.119345664978027,True
Cookie's Fortune,producer,high,23,20000,2,-4.002176761627197,-6.619298458099365,True
Cookie's Fortune,producer,high,23,30000,6,-4.284835338592529,-6.361007213592529,True
Cookie's Fortune,producer,high,23,40000,9,-3.3848965167999268,-6.1947455406188965,True
Cookie's Fortune,producer,high,23,50000,11,-3.632922410964966,-7.12835168838501,True
Cookie's Fortune,producer,high,23,60000,13,-3.8272860050201416,-6.143768787384033,True
Cookie's Fortune,producer,high,23,70000,13,-3.924375295639038,-6.305973529815674,True
Cookie's Fortune,producer,high,23,80000,14,-3.6252176761627197,-6.2351861000061035,True
Cookie's Fortune,producer,high,23,90000,16,-3.789231538772583,-6.419658660888672,True
Cookie's Fortune,producer,high,23,100000,21,-3.9499480724334717,-6.636651515960693,True
Cookie's Fortune,producer,high,23,109672,23,-4.057460784912109,-5.954078674316406,True
Elizabeth,capital of,high,1279,0,1,-12.315478324890137,-11.668176651000977,False
Elizabeth,capital of,high,1279,10000,126,-4.614602088928223,-6.849634647369385,True
Elizabeth,capital of,high,1279,20000,246,-4.469754219055176,-5.800346374511719,True
Elizabeth,capital of,high,1279,30000,354,-4.877258777618408,-5.227777481079102,True
Elizabeth,capital of,high,1279,40000,493,-4.533416271209717,-6.195355415344238,True
Elizabeth,capital of,high,1279,50000,612,-4.6650309562683105,-6.4595184326171875,True
Elizabeth,capital of,high,1279,60000,726,-4.256063461303711,-5.777932167053223,True
Elizabeth,capital of,high,1279,70000,829,-4.214820861816406,-5.6985931396484375,True
Elizabeth,capital of,high,1279,80000,954,-4.5275373458862305,-6.162280082702637,True
Elizabeth,capital of,high,1279,90000,1070,-4.380460739135742,-4.789453029632568,True
Elizabeth,capital of,high,1279,100000,1186,-4.488264083862305,-5.2446441650390625,True
Elizabeth,capital of,high,1279,109672,1279,-4.8373613357543945,-5.1920061111450195,True
Azhagi,screenwriter,high,25,0,0,-11.420343399047852,-11.528414726257324,True
Azhagi,screenwriter,high,25,10000,0,-5.783662796020508,-5.282807350158691,False
Azhagi,screenwriter,high,25,20000,0,-5.948502540588379,-6.439932823181152,True
Azhagi,screenwriter,high,25,30000,2,-5.363284111022949,-4.4088921546936035,False
Azhagi,screenwriter,high,25,40000,5,-5.822007656097412,-5.098540306091309,False
Azhagi,screenwriter,high,25,50000,12,-4.95238733291626,-4.10966157913208,False
Azhagi,screenwriter,high,25,60000,13,-5.550372123718262,-4.098598480224609,False
Azhagi,screenwriter,high,25,70000,16,-5.0645856857299805,-4.028717994689941,False
Azhagi,screenwriter,high,25,80000,18,-5.333470821380615,-3.985142946243286,False
Azhagi,screenwriter,high,25,90000,21,-4.548800945281982,-3.7774722576141357,False
Azhagi,screenwriter,high,25,100000,22,-4.064352989196777,-4.227209091186523,True
Azhagi,screenwriter,high,25,109672,25,-3.7353675365448,-3.2000014781951904,False
This Love,composer,high,42,0,0,-11.588358879089355,-11.527400016784668,False
This Love,composer,high,42,10000,8,-5.783597469329834,-6.979538440704346,True
This Love,composer,high,42,20000,10,-6.550227642059326,-7.613229274749756,True
This Love,composer,high,42,30000,12,-7.3476881980896,-7.933444976806641,True
This Love,composer,high,42,40000,16,-6.396633148193359,-8.175956726074219,True
This Love,composer,high,42,50000,21,-6.35912561416626,-7.433204650878906,True
This Love,composer,high,42,60000,27,-6.695756435394287,-6.98547887802124,True
This Love,composer,high,42,70000,32,-6.539867877960205,-7.279346466064453,True
This Love,composer,high,42,80000,35,-6.728036403656006,-6.725688934326172,False
This Love,composer,high,42,90000,36,-6.699927806854248,-5.513444900512695,False
This Love,composer,high,42,100000,40,-6.693321228027344,-6.156362533569336,False
This Love,composer,high,42,109672,42,-7.064799785614014,-6.910554885864258,False
Ray,producer,high,102,0,0,-11.226601600646973,-11.314555168151855,True
Ray,producer,high,102,10000,9,-6.278621673583984,-5.134975910186768,False
Ray,producer,high,102,20000,21,-6.095317363739014,-4.2925615310668945,False
Ray,producer,high,102,30000,31,-5.8714599609375,-4.499553203582764,False
Ray,producer,high,102,40000,38,-6.252481937408447,-3.849656343460083,False
Ray,producer,high,102,50000,45,-6.83617639541626,-4.471938610076904,False
Ray,producer,high,102,60000,57,-6.236976623535156,-3.5644912719726562,False
Ray,producer,high,102,70000,68,-7.037646770477295,-4.068164348602295,False
Ray,producer,high,102,80000,77,-5.481579303741455,-3.6172235012054443,False
Ray,producer,high,102,90000,85,-5.609564304351807,-4.026698112487793,False
Ray,producer,high,102,100000,93,-5.291993618011475,-3.5164873600006104,False
Ray,producer,high,102,109672,102,-5.3683552742004395,-4.059560298919678,False
Hippolyte Flandrin,genre,high,63,0,0,-11.504692077636719,-11.378697395324707,False
Hippolyte Flandrin,genre,high,63,10000,3,-6.8604326248168945,-4.144652366638184,False
Hippolyte Flandrin,genre,high,63,20000,7,-8.021049499511719,-4.555141448974609,False
Hippolyte Flandrin,genre,high,63,30000,15,-6.433075428009033,-4.198452472686768,False
Hippolyte Flandrin,genre,high,63,40000,24,-6.523902893066406,-3.8115789890289307,False
Hippolyte Flandrin,genre,high,63,50000,33,-7.781160354614258,-4.398655891418457,False
Hippolyte Flandrin,genre,high,63,60000,40,-6.172373294830322,-4.215574264526367,False
Hippolyte Flandrin,genre,high,63,70000,43,-7.506626129150391,-4.565796852111816,False
Hippolyte Flandrin,genre,high,63,80000,47,-6.880917072296143,-4.1425323486328125,False
Hippolyte Flandrin,genre,high,63,90000,53,-5.767884731292725,-3.8671844005584717,False
Hippolyte Flandrin,genre,high,63,100000,57,-6.6675872802734375,-4.006367206573486,False
Hippolyte Flandrin,genre,high,63,109672,63,-6.183520793914795,-3.622359275817871,False
The Others,genre,high,67,0,0,-12.204377174377441,-11.214702606201172,False
The Others,genre,high,67,10000,9,-6.958110809326172,-3.575986862182617,False
The Others,genre,high,67,20000,17,-6.313389778137207,-3.7021448612213135,False
The Others,genre,high,67,30000,23,-6.548306465148926,-3.5005719661712646,False
The Others,genre,high,67,40000,28,-5.5110907554626465,-3.285296678543091,False
The Others,genre,high,67,50000,36,-5.117711067199707,-3.405752182006836,False
The Others,genre,high,67,60000,40,-5.730607032775879,-3.3942394256591797,False
The Others,genre,high,67,70000,44,-6.113279819488525,-3.4354193210601807,False
The Others,genre,high,67,80000,49,-6.09561824798584,-2.989675521850586,False
The Others,genre,high,67,90000,58,-5.726955890655518,-3.399625062942505,False
The Others,genre,high,67,100000,61,-6.483601093292236,-3.5579214096069336,False
The Others,genre,high,67,109672,67,-5.439740180969238,-3.329827070236206,False
